itinerary_id,origin,destination,departure_date,return_date,price_raw,price_formatted,currency,outbound_duration,return_duration,outbound_stops,return_stops,outbound_carriers,return_carriers,outbound_departure,outbound_arrival,return_departure,return_arrival,score,is_self_transfer,search_key
10957-2607081215--32213-1-14325-2607090830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-08,2026-07-15,58027.0,"₹58,027",INR,1305,675,1,1,IndiGo,IndiGo,2026-07-08T12:15:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.642049,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607081045--32213-1-14325-2607090830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-08,2026-07-15,58027.0,"₹58,027",INR,1395,675,1,1,IndiGo,IndiGo,2026-07-08T10:45:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.528139,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607080820--32213-1-14325-2607090830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-08,2026-07-15,58027.0,"₹58,027",INR,1540,675,1,1,IndiGo,IndiGo,2026-07-08T08:20:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.493565,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607080705--32213-1-14325-2607090830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-08,2026-07-15,58027.0,"₹58,027",INR,1615,675,1,1,IndiGo,IndiGo,2026-07-08T07:05:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.4774,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607080545--32213-1-14325-2607090830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-08,2026-07-15,58027.0,"₹58,027",INR,1695,675,1,1,IndiGo,IndiGo,2026-07-08T05:45:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.461286,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607080300--32213-1-14325-2607090830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-08,2026-07-15,58027.0,"₹58,027",INR,1860,675,1,1,IndiGo,IndiGo,2026-07-08T03:00:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.431261,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607082200--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,720,675,1,1,IndiGo,IndiGo,2026-07-08T22:00:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.999,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607082045--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,795,675,1,1,IndiGo,IndiGo,2026-07-08T20:45:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.783453,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607081700--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,1020,675,1,1,IndiGo,IndiGo,2026-07-08T17:00:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.726855,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607081545--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,1095,675,1,1,IndiGo,IndiGo,2026-07-08T15:45:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.72077,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607081430--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,1170,675,1,1,IndiGo,IndiGo,2026-07-08T14:30:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.715495,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607081215--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,1305,675,1,1,IndiGo,IndiGo,2026-07-08T12:15:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.706827,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607081045--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172330,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,1395,750,1,1,IndiGo,IndiGo,2026-07-08T10:45:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T23:30:00,0.575789,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607080930--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,1470,675,1,1,IndiGo,IndiGo,2026-07-08T09:30:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.574954,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607080820--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172330,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,1540,750,1,1,IndiGo,IndiGo,2026-07-08T08:20:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T23:30:00,0.539394,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607080705--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,1615,675,1,1,IndiGo,IndiGo,2026-07-08T07:05:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.539316,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607080545--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,1695,675,1,1,IndiGo,IndiGo,2026-07-08T05:45:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.520317,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607080300--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172330,DEL,MRU,2026-07-08,2026-07-17,58476.0,"₹58,476",INR,1860,750,1,1,IndiGo,IndiGo,2026-07-08T03:00:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T23:30:00,0.472471,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607081315--32213-1-14325-2607090830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-08,2026-07-15,58486.0,"₹58,486",INR,1245,675,1,1,IndiGo,IndiGo,2026-07-08T13:15:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.632744,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607081315--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172330,DEL,MRU,2026-07-08,2026-07-17,58486.0,"₹58,486",INR,1245,750,1,1,IndiGo,IndiGo,2026-07-08T13:15:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T23:30:00,0.705157,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607081045--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58487.0,"₹58,487",INR,1395,675,1,1,IndiGo,IndiGo,2026-07-08T10:45:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.595613,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607080820--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58503.94,"₹58,504",INR,1540,675,1,1,IndiGo,IndiGo,2026-07-08T08:20:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.556461,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607080300--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,58503.94,"₹58,504",INR,1860,675,1,1,IndiGo,IndiGo,2026-07-08T03:00:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.486217,False,DEL-MRU_2026-07-08_2026-07-17
10075-2607102220--32213-1-14325-2607110830|14325-2607160930--32213-1-10075-2607162040,BOM,MRU,2026-07-10,2026-07-16,58900.0,"₹58,900",INR,700,580,1,1,IndiGo,IndiGo,2026-07-10T22:20:00,2026-07-11T08:30:00,2026-07-16T09:30:00,2026-07-16T20:40:00,0.536512,False,BOM-MRU_2026-07-10_2026-07-16
10075-2607100805--32213-1-14325-2607110830|14325-2607160930--32213-1-10075-2607162040,BOM,MRU,2026-07-10,2026-07-16,58900.0,"₹58,900",INR,1555,580,1,1,IndiGo,IndiGo,2026-07-10T08:05:00,2026-07-11T08:30:00,2026-07-16T09:30:00,2026-07-16T20:40:00,0.330816,False,BOM-MRU_2026-07-10_2026-07-16
10075-2607102220--32213-1-14325-2607110830|14325-2607170930--32213-1-10075-2607180715,BOM,MRU,2026-07-10,2026-07-17,58900.0,"₹58,900",INR,700,1215,1,1,IndiGo,IndiGo,2026-07-10T22:20:00,2026-07-11T08:30:00,2026-07-17T09:30:00,2026-07-18T07:15:00,0.368821,False,BOM-MRU_2026-07-10_2026-07-17
10075-2607100805--32213-1-14325-2607110830|14325-2607170930--32213-1-10075-2607180715,BOM,MRU,2026-07-10,2026-07-17,58900.0,"₹58,900",INR,1555,1215,1,1,IndiGo,IndiGo,2026-07-10T08:05:00,2026-07-11T08:30:00,2026-07-17T09:30:00,2026-07-18T07:15:00,0.254979,False,BOM-MRU_2026-07-10_2026-07-17
10075-2607102220--32213-1-14325-2607110830|14325-2607150930--32213-1-10075-2607152200,BOM,MRU,2026-07-10,2026-07-15,58926.0,"₹58,926",INR,700,660,1,1,IndiGo,IndiGo,2026-07-10T22:20:00,2026-07-11T08:30:00,2026-07-15T09:30:00,2026-07-15T22:00:00,0.754005,False,BOM-MRU_2026-07-10_2026-07-15
10075-2607100805--32213-1-14325-2607110830|14325-2607150930--32213-1-10075-2607152200,BOM,MRU,2026-07-10,2026-07-15,58926.0,"₹58,926",INR,1555,660,1,1,IndiGo,IndiGo,2026-07-10T08:05:00,2026-07-11T08:30:00,2026-07-15T09:30:00,2026-07-15T22:00:00,0.334086,False,BOM-MRU_2026-07-10_2026-07-15
9436-2607082100--32672-1-14325-2607090630|14325-2607150930--32672-1-9436-2607152255,AMD,MRU,2026-07-08,2026-07-15,58978.0,"₹58,978",INR,660,715,1,1,Air India,Air India,2026-07-08T21:00:00,2026-07-09T06:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.999,False,AMD-MRU_2026-07-08_2026-07-15
9436-2607081125--32672-1-14325-2607090630|14325-2607150930--32672-1-9436-2607152255,AMD,MRU,2026-07-08,2026-07-15,58978.0,"₹58,978",INR,1235,715,1,1,Air India,Air India,2026-07-08T11:25:00,2026-07-09T06:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.674632,False,AMD-MRU_2026-07-08_2026-07-15
9436-2607080600--32672-1-14325-2607090630|14325-2607150930--32672-1-9436-2607152255,AMD,MRU,2026-07-08,2026-07-15,58978.0,"₹58,978",INR,1560,715,1,1,Air India,Air India,2026-07-08T06:00:00,2026-07-09T06:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.494506,False,AMD-MRU_2026-07-08_2026-07-15
9436-2607082100--32672-1-14325-2607090630|14325-2607170930--32672-1-9436-2607172255,AMD,MRU,2026-07-08,2026-07-17,58978.0,"₹58,978",INR,660,715,1,1,Air India,Air India,2026-07-08T21:00:00,2026-07-09T06:30:00,2026-07-17T09:30:00,2026-07-17T22:55:00,0.999,False,AMD-MRU_2026-07-08_2026-07-17
9436-2607081125--32672-1-14325-2607090630|14325-2607170930--32672-1-9436-2607172255,AMD,MRU,2026-07-08,2026-07-17,58978.0,"₹58,978",INR,1235,715,1,1,Air India,Air India,2026-07-08T11:25:00,2026-07-09T06:30:00,2026-07-17T09:30:00,2026-07-17T22:55:00,0.69031,False,AMD-MRU_2026-07-08_2026-07-17
9436-2607080600--32672-1-14325-2607090630|14325-2607170930--32672-1-9436-2607172255,AMD,MRU,2026-07-08,2026-07-17,58978.0,"₹58,978",INR,1560,715,1,1,Air India,Air India,2026-07-08T06:00:00,2026-07-09T06:30:00,2026-07-17T09:30:00,2026-07-17T22:55:00,0.487912,False,AMD-MRU_2026-07-08_2026-07-17
10075-2607080950--32213-1-14325-2607090830|14325-2607150930--32213-1-10075-2607152200,BOM,MRU,2026-07-08,2026-07-15,59019.0,"₹59,019",INR,1450,660,1,1,IndiGo,IndiGo,2026-07-08T09:50:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:00:00,0.335334,False,BOM-MRU_2026-07-08_2026-07-15
10957-2607081315--32213-1-14325-2607090830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,59162.0,"₹59,162",INR,1245,675,1,1,IndiGo,IndiGo,2026-07-08T13:15:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.695753,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607101045--32213-1-14325-2607110830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-10,2026-07-15,59200.0,"₹59,200",INR,1395,675,1,1,IndiGo,IndiGo,2026-07-10T10:45:00,2026-07-11T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.520958,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607100930--32213-1-14325-2607110830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-10,2026-07-15,59200.0,"₹59,200",INR,1470,675,1,1,IndiGo,IndiGo,2026-07-10T09:30:00,2026-07-11T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.502742,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607100545--32213-1-14325-2607110830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-10,2026-07-15,59200.0,"₹59,200",INR,1695,675,1,1,IndiGo,IndiGo,2026-07-10T05:45:00,2026-07-11T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.455014,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607100300--32213-1-14325-2607110830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-10,2026-07-15,59200.0,"₹59,200",INR,1860,675,1,1,IndiGo,IndiGo,2026-07-10T03:00:00,2026-07-11T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.425397,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607101045--32213-1-14325-2607110830|14325-2607160930--32213-1-10957-2607162215,DEL,MRU,2026-07-10,2026-07-16,59200.0,"₹59,200",INR,1395,675,1,1,IndiGo,IndiGo,2026-07-10T10:45:00,2026-07-11T08:30:00,2026-07-16T09:30:00,2026-07-16T22:15:00,0.715276,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607100930--32213-1-14325-2607110830|14325-2607160930--32213-1-10957-2607162215,DEL,MRU,2026-07-10,2026-07-16,59200.0,"₹59,200",INR,1470,675,1,1,IndiGo,IndiGo,2026-07-10T09:30:00,2026-07-11T08:30:00,2026-07-16T09:30:00,2026-07-16T22:15:00,0.572568,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607100545--32213-1-14325-2607110830|14325-2607160930--32213-1-10957-2607162215,DEL,MRU,2026-07-10,2026-07-16,59200.0,"₹59,200",INR,1695,675,1,1,IndiGo,IndiGo,2026-07-10T05:45:00,2026-07-11T08:30:00,2026-07-16T09:30:00,2026-07-16T22:15:00,0.51821,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607100300--32213-1-14325-2607110830|14325-2607160930--32213-1-10957-2607162215,DEL,MRU,2026-07-10,2026-07-16,59200.0,"₹59,200",INR,1860,675,1,1,IndiGo,IndiGo,2026-07-10T03:00:00,2026-07-11T08:30:00,2026-07-16T09:30:00,2026-07-16T22:15:00,0.48448,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607101315--32213-1-14325-2607110830|14325-2607160930--32213-1-10957-2607162215,DEL,MRU,2026-07-10,2026-07-16,59219.0,"₹59,219",INR,1245,675,1,1,IndiGo,IndiGo,2026-07-10T13:15:00,2026-07-11T08:30:00,2026-07-16T09:30:00,2026-07-16T22:15:00,0.726143,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607101045--32213-1-14325-2607110830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-10,2026-07-17,59654.0,"₹59,654",INR,1395,675,1,1,IndiGo,IndiGo,2026-07-10T10:45:00,2026-07-11T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.593313,False,DEL-MRU_2026-07-10_2026-07-17
10957-2607100930--32213-1-14325-2607110830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-10,2026-07-17,59654.0,"₹59,654",INR,1470,675,1,1,IndiGo,IndiGo,2026-07-10T09:30:00,2026-07-11T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.572568,False,DEL-MRU_2026-07-10_2026-07-17
10957-2607100545--32213-1-14325-2607110830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-10,2026-07-17,59654.0,"₹59,654",INR,1695,675,1,1,IndiGo,IndiGo,2026-07-10T05:45:00,2026-07-11T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.51821,False,DEL-MRU_2026-07-10_2026-07-17
10957-2607100300--32213-1-14325-2607110830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-10,2026-07-17,59654.0,"₹59,654",INR,1860,675,1,1,IndiGo,IndiGo,2026-07-10T03:00:00,2026-07-11T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.48448,False,DEL-MRU_2026-07-10_2026-07-17
10957-2607101315--32213-1-14325-2607110830|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-10,2026-07-17,59679.0,"₹59,679",INR,1245,675,1,1,IndiGo,IndiGo,2026-07-10T13:15:00,2026-07-11T08:30:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.728299,False,DEL-MRU_2026-07-10_2026-07-17
9436-2607101200--32672-1-14325-2607110630|14325-2607150930--32672-1-9436-2607152255,AMD,MRU,2026-07-10,2026-07-15,59931.0,"₹59,931",INR,1200,715,1,1,Air India,Air India,2026-07-10T12:00:00,2026-07-11T06:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.705088,False,AMD-MRU_2026-07-10_2026-07-15
9436-2607100605--32672-1-14325-2607110630|14325-2607150930--32672-1-9436-2607152255,AMD,MRU,2026-07-10,2026-07-15,59931.0,"₹59,931",INR,1555,715,1,1,Air India,Air India,2026-07-10T06:05:00,2026-07-11T06:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.477974,False,AMD-MRU_2026-07-10_2026-07-15
9436-2607100605--32672-1-14325-2607110630|14325-2607160930--32672-1-9436-2607162255,AMD,MRU,2026-07-10,2026-07-16,59931.0,"₹59,931",INR,1555,715,1,1,Air India,Air India,2026-07-10T06:05:00,2026-07-11T06:30:00,2026-07-16T09:30:00,2026-07-16T22:55:00,0.477258,False,AMD-MRU_2026-07-10_2026-07-16
9436-2607101200--32672-1-14325-2607110630|14325-2607170930--32672-1-9436-2607172255,AMD,MRU,2026-07-10,2026-07-17,59931.0,"₹59,931",INR,1200,715,1,1,Air India,Air India,2026-07-10T12:00:00,2026-07-11T06:30:00,2026-07-17T09:30:00,2026-07-17T22:55:00,0.565731,False,AMD-MRU_2026-07-10_2026-07-17
9436-2607100605--32672-1-14325-2607110630|14325-2607170930--32672-1-9436-2607172255,AMD,MRU,2026-07-10,2026-07-17,59931.0,"₹59,931",INR,1555,715,1,1,Air India,Air India,2026-07-10T06:05:00,2026-07-11T06:30:00,2026-07-17T09:30:00,2026-07-17T22:55:00,0.477258,False,AMD-MRU_2026-07-10_2026-07-17
10075-2607082130--32213-1-14325-2607090830|14325-2607150930--32213-1-10075-2607152200,BOM,MRU,2026-07-08,2026-07-15,60109.0,"₹60,109",INR,750,660,1,1,IndiGo,IndiGo,2026-07-08T21:30:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:00:00,0.563767,False,BOM-MRU_2026-07-08_2026-07-15
10075-2607081950--32213-1-14325-2607090830|14325-2607150930--32213-1-10075-2607152200,BOM,MRU,2026-07-08,2026-07-15,60109.0,"₹60,109",INR,850,660,1,1,IndiGo,IndiGo,2026-07-08T19:50:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:00:00,0.535307,False,BOM-MRU_2026-07-08_2026-07-15
10075-2607082130--32213-1-14325-2607090830|14325-2607160930--32213-1-10075-2607162040,BOM,MRU,2026-07-08,2026-07-16,60109.0,"₹60,109",INR,750,580,1,1,IndiGo,IndiGo,2026-07-08T21:30:00,2026-07-09T08:30:00,2026-07-16T09:30:00,2026-07-16T20:40:00,0.492858,False,BOM-MRU_2026-07-08_2026-07-16
10075-2607081950--32213-1-14325-2607090830|14325-2607160930--32213-1-10075-2607162040,BOM,MRU,2026-07-08,2026-07-16,60109.0,"₹60,109",INR,850,580,1,1,IndiGo,IndiGo,2026-07-08T19:50:00,2026-07-09T08:30:00,2026-07-16T09:30:00,2026-07-16T20:40:00,0.478511,False,BOM-MRU_2026-07-08_2026-07-16
10075-2607082130--32213-1-14325-2607090830|14325-2607170930--32213-1-10075-2607180715,BOM,MRU,2026-07-08,2026-07-17,60109.0,"₹60,109",INR,750,1215,1,1,IndiGo,IndiGo,2026-07-08T21:30:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-18T07:15:00,0.341681,False,BOM-MRU_2026-07-08_2026-07-17
10075-2607081950--32213-1-14325-2607090830|14325-2607170930--32213-1-10075-2607180715,BOM,MRU,2026-07-08,2026-07-17,60109.0,"₹60,109",INR,850,1215,1,1,IndiGo,IndiGo,2026-07-08T19:50:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-18T07:15:00,0.325135,False,BOM-MRU_2026-07-08_2026-07-17
10075-2607100430--32213-1-14325-2607110830|14325-2607160930--32213-1-10075-2607162040,BOM,MRU,2026-07-10,2026-07-16,60109.0,"₹60,109",INR,1770,580,1,1,IndiGo,IndiGo,2026-07-10T04:30:00,2026-07-11T08:30:00,2026-07-16T09:30:00,2026-07-16T20:40:00,0.294505,False,BOM-MRU_2026-07-10_2026-07-16
10957-2607102045--32213-1-14325-2607110830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-10,2026-07-15,60212.0,"₹60,212",INR,795,675,1,1,IndiGo,IndiGo,2026-07-10T20:45:00,2026-07-11T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.999,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607102045--32213-1-14325-2607110830|14325-2607160930--32213-1-10957-2607162215,DEL,MRU,2026-07-10,2026-07-16,60212.0,"₹60,212",INR,795,675,1,1,IndiGo,IndiGo,2026-07-10T20:45:00,2026-07-11T08:30:00,2026-07-16T09:30:00,2026-07-16T22:15:00,0.999,False,DEL-MRU_2026-07-10_2026-07-16
10075-2607100805--32213-1-14325-2607110830|14325-2607170930--32213-1-10075-2607180530,BOM,MRU,2026-07-10,2026-07-17,60253.0,"₹60,253",INR,1555,1110,1,1,IndiGo,IndiGo,2026-07-10T08:05:00,2026-07-11T08:30:00,2026-07-17T09:30:00,2026-07-18T05:30:00,0.259074,False,BOM-MRU_2026-07-10_2026-07-17
10957-2607101315--32213-1-14325-2607110830|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-10,2026-07-15,60353.0,"₹60,353",INR,1245,675,1,1,IndiGo,IndiGo,2026-07-10T13:15:00,2026-07-11T08:30:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.639213,False,DEL-MRU_2026-07-10_2026-07-15
9436-2607082245--32213-1-14325-2607090830|14325-2607150930--32672-1-9436-2607152255,AMD,MRU,2026-07-08,2026-07-15,60524.0,"₹60,524",INR,675,715,1,1,IndiGo,Air India,2026-07-08T22:45:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.64327,False,AMD-MRU_2026-07-08_2026-07-15
9436-2607081945--32213-1-14325-2607090830|14325-2607150930--32672-1-9436-2607152255,AMD,MRU,2026-07-08,2026-07-15,60524.0,"₹60,524",INR,855,715,1,1,IndiGo,Air India,2026-07-08T19:45:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.608082,False,AMD-MRU_2026-07-08_2026-07-15
9436-2607081655--32213-1-14325-2607090830|14325-2607150930--32672-1-9436-2607152255,AMD,MRU,2026-07-08,2026-07-15,60524.0,"₹60,524",INR,1025,715,1,1,IndiGo,Air India,2026-07-08T16:55:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.58507,False,AMD-MRU_2026-07-08_2026-07-15
9436-2607082245--32213-1-14325-2607090830|14325-2607160930--32672-1-9436-2607162255,AMD,MRU,2026-07-08,2026-07-16,60524.0,"₹60,524",INR,675,715,1,1,IndiGo,Air India,2026-07-08T22:45:00,2026-07-09T08:30:00,2026-07-16T09:30:00,2026-07-16T22:55:00,0.652664,False,AMD-MRU_2026-07-08_2026-07-16
9436-2607081945--32213-1-14325-2607090830|14325-2607160930--32672-1-9436-2607162255,AMD,MRU,2026-07-08,2026-07-16,60524.0,"₹60,524",INR,855,715,1,1,IndiGo,Air India,2026-07-08T19:45:00,2026-07-09T08:30:00,2026-07-16T09:30:00,2026-07-16T22:55:00,0.62631,False,AMD-MRU_2026-07-08_2026-07-16
9436-2607081655--32213-1-14325-2607090830|14325-2607160930--32672-1-9436-2607162255,AMD,MRU,2026-07-08,2026-07-16,60524.0,"₹60,524",INR,1025,715,1,1,IndiGo,Air India,2026-07-08T16:55:00,2026-07-09T08:30:00,2026-07-16T09:30:00,2026-07-16T22:55:00,0.604604,False,AMD-MRU_2026-07-08_2026-07-16
9436-2607082245--32213-1-14325-2607090830|14325-2607170930--32672-1-9436-2607172255,AMD,MRU,2026-07-08,2026-07-17,60524.0,"₹60,524",INR,675,715,1,1,IndiGo,Air India,2026-07-08T22:45:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:55:00,0.658744,False,AMD-MRU_2026-07-08_2026-07-17
9436-2607081945--32213-1-14325-2607090830|14325-2607170930--32672-1-9436-2607172255,AMD,MRU,2026-07-08,2026-07-17,60524.0,"₹60,524",INR,855,715,1,1,IndiGo,Air India,2026-07-08T19:45:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:55:00,0.635129,False,AMD-MRU_2026-07-08_2026-07-17
9436-2607081655--32213-1-14325-2607090830|14325-2607170930--32672-1-9436-2607172255,AMD,MRU,2026-07-08,2026-07-17,60524.0,"₹60,524",INR,1025,715,1,1,IndiGo,Air India,2026-07-08T16:55:00,2026-07-09T08:30:00,2026-07-17T09:30:00,2026-07-17T22:55:00,0.609486,False,AMD-MRU_2026-07-08_2026-07-17
9436-2607101945--32213-1-14325-2607110830|14325-2607150930--32672-1-9436-2607152255,AMD,MRU,2026-07-10,2026-07-15,60524.0,"₹60,524",INR,855,715,1,1,IndiGo,Air India,2026-07-10T19:45:00,2026-07-11T08:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.671289,False,AMD-MRU_2026-07-10_2026-07-15
